"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
50,"0","M","Male",1,305,0,0,1
45,"1","F","Male",2,16,0,1,0
52,"0","F","Male",4,130,0,0,0
72,"0","M","Female",1,11,0,1,1
42,"0","M","Male",5,82,1,0,0
76,"0","M","Male",0,14,0,0,0
48,"1","M","Male",10,321,1,0,1
44,"1","M","Male",9,68,1,1,1
30,"1","M","Male",8,16,1,1,1
51,"1","F","Male",3,6,1,0,1
30,"1","M","Male",16,88,1,1,1
21,"1","M","Male",16,10,0,1,0
21,"1","M","Male",1,116,0,1,1
34,"0","F","Male",0,147,0,1,0
41,"0","F","Male",1,153,1,0,1
35,"0","F","Female",1,277,1,1,0
29,"0","F","Female",24,85,1,0,0
44,"0","M","Male",0,28,1,1,0
32,"1","F","Male",8,145,1,1,0
56,"1","M","Male",12,43,1,1,1
27,"1","F","Male",0,167,0,0,1
28,"0","M","Male",17,228,0,1,1
26,"0","M","Male",1,2,1,0,0
27,"0","M","Male",0,196,1,0,0
45,"1","F","Male",4,418,1,1,0
27,"1","M","Female",3,87,1,1,0
30,"0","M","Male",1,143,0,0,0
38,"1","F","Male",2,110,1,1,0
28,"1","M","Male",1,179,0,0,1
25,"0","M","Female",1,196,0,1,0
54,"0","M","Male",8,13,1,0,1
37,"1","M","Male",3,14,0,1,0
64,"0","F","Male",5,324,0,1,0
66,"0","F","Male",1,75,0,0,0
50,"0","F","Female",4,3,0,0,1
34,"1","F","Female",18,263,0,0,1
45,"1","F","Male",1,1,0,1,1
55,"0","F","Male",7,490,1,1,1
34,"0","F","Female",6,103,1,0,0
37,"0","F","Male",8,16,0,1,1
32,"1","M","Male",14,97,1,1,1
49,"0","F","Male",0,14,0,1,0
32,"0","F","Male",11,66,1,0,0
21,"1","F","Male",12,96,1,0,0
46,"1","F","Male",2,7,0,1,0
51,"0","M","Male",1,10,1,1,1
29,"0","F","Female",1,1,0,1,0
49,"0","F","Male",2,33,0,0,0
34,"1","F","Male",6,8,1,0,0
32,"0","M","Male",5,0,0,1,0
32,"1","M","Male",5,68,0,0,0
25,"0","F","Male",1,391,1,0,0
50,"1","F","Male",11,95,1,0,0
33,"1","M","Male",14,125,1,1,1
29,"0","M","Male",0,3,1,1,1
47,"1","M","Male",1,52,1,1,1
28,"0","F","Male",7,282,1,0,0
39,"1","F","Male",0,5,0,0,0
25,"0","M","Male",0,12,1,1,0
39,"0","F","Female",5,276,1,0,1
36,"0","F","Female",7,290,1,0,1
42,"0","F","Female",1,123,1,0,0
58,"1","F","Male",16,27,0,1,0
40,"0","F","Male",1,253,0,1,0
46,"1","F","Male",10,5,1,0,1
36,"1","F","Male",3,98,1,0,1
44,"1","F","Female",8,22,0,0,0
33,"1","M","Male",4,149,0,1,1
28,"1","F","Male",0,103,0,1,1
32,"1","F","Male",28,3,1,0,1
26,"0","F","Female",14,416,1,1,1
21,"0","M","Female",1,247,0,1,0
43,"1","F","Male",1,11,0,1,0
40,"0","M","Male",5,66,1,0,0
32,"1","M","Male",0,182,0,1,0
33,"0","F","Male",7,37,0,1,1
50,"0","F","Male",8,162,0,1,0
29,"0","F","Female",4,17,1,1,0
45,"1","F","Male",12,188,0,1,0
27,"1","M","Male",4,255,1,1,0
38,"0","M","Female",0,233,0,0,0
28,"1","M","Male",11,8,1,1,0
29,"1","F","Male",1,42,0,1,1
52,"0","F","Male",0,10,0,0,1
25,"1","F","Male",1,1,1,1,1
39,"1","F","Male",0,347,1,0,1
23,"1","F","Male",12,27,1,0,0
31,"0","M","Male",1,11,0,0,0
71,"0","M","Male",4,180,1,0,0
28,"1","F","Male",17,239,1,1,1
31,"0","M","Female",7,47,0,1,0
27,"1","M","Male",1,63,1,0,1
23,"0","M","Female",2,78,0,1,0
69,"0","F","Male",0,89,0,1,0
27,"0","M","Male",5,110,1,0,1
23,"1","M","Male",3,94,1,1,0
46,"0","F","Male",2,20,1,0,0
28,"1","M","Male",19,285,1,0,1
22,"0","F","Male",10,8,0,1,1
49,"0","F","Male",12,105,1,0,0
72,"0","F","Male",1,24,0,0,1
40,"1","M","Male",7,72,1,1,1
23,"1","M","Male",3,80,1,0,0
33,"0","F","Male",9,141,0,1,0
44,"1","F","Female",4,223,0,0,0
33,"0","F","Male",11,218,1,1,0
33,"0","F","Male",7,232,1,0,1
29,"0","F","Male",7,100,0,0,1
23,"1","F","Male",0,7,0,0,1
46,"0","F","Male",2,5,0,0,0
28,"1","F","Male",0,40,0,1,1
19,"0","F","Male",11,3,1,1,1
46,"1","F","Male",9,94,0,0,1
55,"1","F","Female",3,23,0,1,0
27,"1","F","Male",2,156,0,1,0
31,"1","F","Male",5,221,1,0,1
31,"1","F","Male",13,70,1,1,0
50,"1","M","Male",3,10,0,0,0
26,"0","F","Male",12,370,1,0,1
20,"0","M","Male",0,101,1,1,0
30,"0","M","Male",0,112,0,1,1
19,"0","F","Male",2,32,1,1,1
28,"1","F","Male",0,381,0,1,1
32,"0","F","Male",1,24,0,1,0
27,"1","F","Male",34,153,0,0,1
22,"0","F","Male",3,151,1,1,1
31,"0","M","Male",1,26,0,0,0
28,"1","M","Male",0,279,0,1,0
25,"0","F","Male",1,145,1,0,0
47,"1","F","Male",25,410,1,0,0
76,"1","F","Male",1,158,1,0,0
59,"0","F","Male",3,9,1,0,0
61,"1","F","Female",6,176,1,0,0
38,"0","M","Male",0,155,1,0,1
49,"0","M","Male",5,3,1,0,1
46,"1","F","Male",14,58,1,0,0
26,"1","F","Male",4,37,1,0,1
48,"0","M","Male",18,5,1,0,1
23,"1","F","Male",7,2,1,1,1
35,"0","F","Male",13,49,1,0,1
29,"1","F","Male",6,270,1,1,1
26,"0","F","Male",2,4,1,1,0
44,"1","F","Female",3,68,0,0,1
29,"0","F","Male",2,56,0,0,1
18,"0","F","Male",7,159,0,0,0
32,"0","M","Male",4,80,0,1,1
23,"0","M","Female",3,157,0,1,1
22,"1","F","Male",4,306,0,1,0
23,"0","F","Male",4,264,0,0,1
57,"1","M","Male",10,16,1,0,0
28,"0","F","Female",4,303,1,0,1
34,"0","F","Male",1,134,0,1,1
29,"1","F","Male",7,4,0,0,1
23,"1","F","Female",1,101,1,0,0
24,"1","M","Male",3,739,1,0,1
31,"0","M","Male",2,386,0,1,1
32,"0","F","Male",0,59,0,1,0
31,"0","F","Male",1,79,1,1,0
60,"1","F","Male",6,24,1,1,1
54,"1","F","Male",3,164,1,1,0
31,"1","F","Male",3,132,0,1,0
63,"0","F","Female",2,160,1,0,0
32,"0","F","Male",0,34,1,1,0
63,"0","F","Male",1,10,0,0,1
31,"0","F","Male",1,224,1,1,0
30,"1","F","Male",2,309,1,0,1
47,"1","F","Male",3,134,0,0,0
44,"1","F","Female",2,61,1,0,0
30,"0","F","Male",2,111,1,1,0
28,"1","F","Male",6,338,0,1,0
19,"1","F","Male",2,15,0,0,0
27,"1","M","Male",2,54,0,0,0
31,"0","F","Male",2,263,1,1,0
30,"0","F","Female",3,147,1,1,0
36,"0","F","Male",7,321,1,0,0
60,"1","M","Male",3,3,0,1,0
22,"1","F","Male",13,20,1,1,1
53,"1","F","Male",10,108,0,0,0
46,"1","M","Male",7,39,1,1,1
26,"0","F","Male",3,33,0,0,0
49,"0","M","Male",2,37,1,1,1
20,"1","F","Female",13,142,0,0,1
48,"0","M","Male",1,11,1,1,0
36,"1","F","Male",29,66,1,1,1
22,"0","F","Male",3,33,1,1,1
39,"0","M","Male",0,168,1,1,1
28,"0","F","Male",11,7,0,0,0
40,"1","F","Female",16,12,1,0,1
25,"0","M","Male",11,170,1,0,1
28,"1","F","Male",9,142,0,0,0
33,"0","F","Male",0,450,1,0,1
22,"0","M","Female",0,253,0,1,0
40,"1","M","Male",2,75,1,1,1
26,"0","M","Female",0,19,0,0,0
25,"1","F","Male",17,2,1,0,0
30,"0","M","Male",3,74,0,0,1
27,"0","M","Female",0,141,1,1,0
27,"0","F","Male",1,131,0,1,1
27,"1","F","Female",0,80,1,0,1
79,"1","F","Male",11,151,0,0,0
46,"0","F","Female",3,42,0,0,0
30,"1","F","Male",9,231,0,1,1
61,"1","M","Male",10,194,0,0,1
24,"0","M","Male",16,111,1,1,0
47,"1","F","Male",5,9,0,1,0
27,"1","F","Male",0,308,0,1,1
51,"0","M","Male",2,77,0,0,1
46,"1","F","Female",3,107,0,0,1
72,"0","F","Male",3,22,0,0,0
28,"1","F","Female",6,69,1,0,0
61,"1","F","Male",3,99,1,0,0
34,"0","F","Male",2,44,1,0,1
46,"0","F","Male",11,27,1,0,1
19,"0","F","Female",1,10,0,1,0
29,"0","F","Male",2,149,1,1,1
19,"1","F","Male",31,38,1,1,0
61,"0","M","Female",0,15,0,1,1
32,"0","F","Male",2,157,0,1,0
63,"0","F","Male",1,13,0,1,0
34,"0","F","Male",3,216,1,0,1
38,"0","M","Male",4,11,0,0,1
21,"1","M","Female",0,291,1,0,0
35,"1","M","Male",11,211,0,0,0
26,"1","F","Male",9,54,1,1,0
43,"0","F","Male",1,145,1,1,1
31,"0","F","Male",1,152,0,1,0
77,"0","M","Male",36,1,1,0,0
36,"1","M","Male",5,108,1,1,1
80,"0","F","Male",0,285,1,0,0
23,"0","F","Female",2,81,0,0,1
29,"0","F","Male",1,123,1,1,1
19,"0","M","Male",2,389,0,1,0
30,"0","M","Female",1,108,1,1,0
35,"1","F","Male",17,359,1,1,1
42,"1","M","Female",0,77,0,0,0
24,"0","F","Male",4,3,1,0,1
62,"0","M","Female",3,56,0,1,0
33,"1","F","Male",10,9,0,0,0
19,"1","F","Male",5,212,1,1,1
42,"1","F","Male",12,442,0,0,1
25,"1","F","Female",7,329,1,1,1
34,"0","M","Male",17,105,0,1,1
46,"0","F","Male",3,177,1,1,1
29,"0","F","Male",17,94,0,0,1
30,"0","F","Male",8,99,0,1,1
22,"0","M","Female",1,387,1,0,0
31,"1","F","Male",5,178,0,1,1
33,"1","F","Male",11,213,1,1,0
23,"1","M","Male",2,36,1,0,0
30,"1","F","Male",13,193,1,0,0
59,"0","F","Male",0,27,1,1,0
23,"1","F","Male",11,162,1,1,0
31,"0","F","Male",0,144,0,1,0
44,"1","M","Male",1,109,1,1,1
54,"0","F","Male",2,62,0,0,0
32,"1","F","Male",10,331,1,1,1
42,"1","M","Male",10,228,1,0,0
57,"0","F","Male",22,108,1,0,0
39,"1","F","Male",1,16,1,1,0
37,"0","F","Female",1,504,1,1,1
64,"0","F","Male",2,14,0,0,0
44,"1","F","Male",19,108,1,0,0
26,"1","F","Male",16,99,1,0,1
19,"1","F","Male",0,333,1,0,0
88,"0","F","Male",10,284,1,0,0
19,"1","M","Male",8,123,1,0,0
36,"1","F","Male",2,271,1,1,0
20,"1","F","Male",10,-1,0,0,0
38,"1","M","Male",7,207,0,0,0
52,"1","F","Female",2,115,0,1,1
33,"0","F","Female",1,53,0,1,0
20,"1","F","Male",4,74,1,0,0
29,"1","M","Male",4,249,1,1,1
54,"0","F","Male",1,43,0,0,0
44,"0","F","Male",1,114,1,0,1
25,"1","M","Male",2,12,0,1,1
23,"0","M","Female",1,38,1,1,0
68,"1","F","Male",19,245,1,0,1
26,"1","F","Male",0,125,0,1,1
34,"0","M","Male",1,9,0,1,0
25,"0","F","Male",7,192,0,1,1
22,"1","F","Female",4,70,1,1,1
78,"1","M","Female",3,47,1,1,0
24,"0","F","Male",5,182,0,1,1
46,"1","F","Male",10,185,1,0,1
64,"0","F","Male",11,37,1,1,0
36,"1","M","Male",22,300,1,1,1
24,"1","F","Male",16,85,1,1,0
42,"1","F","Female",1,156,0,0,0
66,"1","F","Male",11,21,1,1,1
63,"0","F","Male",1,499,1,0,1
19,"1","M","Male",7,117,1,0,1
39,"1","M","Female",1,218,1,0,0
36,"1","F","Female",3,36,0,1,1
32,"1","F","Male",10,166,1,0,0
29,"0","F","Male",10,284,0,0,1
33,"0","M","Male",2,6,0,1,1
21,"0","M","Female",4,269,0,1,0
24,"1","F","Male",0,36,0,1,1
23,"1","F","Female",2,274,0,0,0
29,"0","F","Male",2,33,0,0,0
28,"0","M","Female",0,313,1,1,0
63,"0","M","Male",0,3,1,1,0
51,"0","M","Male",5,136,1,0,0
48,"0","F","Male",13,0,0,1,0
56,"0","F","Male",3,1,0,1,1
34,"0","F","Male",19,23,1,0,1
48,"1","M","Male",4,40,0,1,0
59,"1","M","Female",1,112,0,0,0
45,"0","F","Male",1,36,0,1,0
55,"1","F","Male",6,33,0,0,1
30,"0","M","Male",15,42,1,0,0
30,"0","M","Male",3,24,1,1,1
69,"0","M","Male",1,188,0,0,0
50,"1","F","Male",1,214,1,1,1
53,"0","M","Male",2,337,1,0,1
52,"1","M","Male",1,26,1,0,0
58,"0","M","Male",3,206,0,0,1
32,"0","M","Female",17,119,1,0,0
23,"0","M","Female",2,259,0,1,0
67,"0","M","Male",0,16,0,1,0
61,"0","F","Male",0,24,1,0,0
27,"0","F","Male",6,239,1,0,1
35,"1","M","Female",2,55,0,0,0
56,"0","F","Male",2,2,1,0,0
33,"0","F","Male",1,197,0,1,0
27,"1","F","Male",0,192,0,1,1
46,"1","F","Male",0,32,0,1,0
27,"0","M","Male",0,156,1,0,0
50,"0","M","Male",1,15,1,1,1
33,"1","F","Male",12,314,1,0,0
46,"1","M","Female",3,283,0,1,0
90,"0","F","Male",16,212,1,0,0
46,"0","F","Male",7,383,0,1,0
57,"0","F","Male",3,23,0,1,1
32,"0","M","Female",1,309,0,1,1
60,"0","M","Male",0,25,1,1,0
35,"1","F","Male",1,3,1,1,0
29,"1","F","Male",4,325,1,0,0
34,"0","F","Male",1,4,1,1,0
22,"1","M","Male",2,70,1,1,0
23,"0","M","Female",1,256,0,1,0
46,"0","F","Male",6,22,1,1,1
86,"0","M","Male",0,2,1,1,0
36,"0","F","Male",6,108,1,0,1
34,"0","M","Male",2,88,1,1,1
36,"1","F","Male",12,130,1,0,1
58,"1","M","Male",14,96,1,1,0
32,"0","F","Male",0,5,0,1,0
35,"1","F","Male",8,181,1,0,0
28,"1","M","Male",5,184,1,1,1
72,"0","F","Male",7,186,0,0,0
51,"1","F","Male",15,66,0,0,1
19,"1","M","Male",13,156,1,1,0
44,"0","M","Male",3,105,0,0,0
27,"1","F","Male",3,108,0,1,0
43,"0","F","Male",6,60,0,0,0
32,"1","F","Male",2,96,0,0,0
51,"0","F","Female",3,15,0,0,1
49,"1","F","Male",3,6,0,0,0
60,"0","F","Male",2,13,0,1,1
26,"0","F","Male",3,169,0,1,1
42,"0","F","Female",1,41,0,0,0
30,"0","F","Male",13,265,0,0,1
29,"1","F","Male",14,10,0,1,0
27,"1","M","Male",1,229,1,0,0
29,"1","M","Female",2,14,0,1,0
34,"1","M","Male",5,247,1,0,1
40,"1","F","Male",22,75,1,0,1
34,"1","M","Male",5,536,0,0,0
83,"0","M","Male",0,25,0,0,1
23,"1","F","Male",11,359,0,0,0
23,"0","F","Male",25,249,0,0,0
43,"1","F","Female",1,65,0,0,1
26,"1","F","Male",6,103,0,1,0
28,"0","F","Male",7,77,0,0,1
28,"0","F","Male",13,136,1,1,1
45,"1","F","Male",3,65,0,0,0
54,"1","M","Male",0,62,1,0,0
28,"0","M","Male",2,140,0,1,1
47,"1","F","Male",12,435,1,0,1
71,"1","F","Male",5,122,0,0,0
32,"0","M","Male",7,60,0,1,0
37,"0","F","Female",4,20,1,0,0
21,"1","F","Male",9,11,0,0,1
39,"1","F","Male",19,91,1,0,1
58,"0","M","Female",2,8,1,0,0
26,"0","M","Male",7,26,1,1,0
38,"0","M","Male",2,14,0,0,0
23,"0","M","Female",3,61,0,1,1
22,"0","M","Male",8,112,1,1,0
34,"0","F","Male",2,149,1,0,1
25,"0","M","Male",2,32,1,1,1
26,"1","F","Male",7,91,1,1,0
45,"1","F","Male",4,26,0,1,0
28,"1","M","Male",9,31,0,1,0
28,"1","F","Male",4,79,1,0,0
28,"0","M","Male",2,240,1,1,1
32,"1","M","Male",17,305,0,0,1
31,"1","F","Male",3,88,1,1,1
38,"1","F","Male",2,81,1,1,0
21,"1","F","Male",10,4,1,0,0
34,"1","F","Male",7,157,1,1,1
30,"1","M","Male",6,273,0,0,1
31,"1","F","Male",6,103,1,0,1
65,"0","F","Male",2,15,0,0,0
46,"0","M","Female",1,45,0,0,1
48,"0","F","Male",6,7,1,1,0
18,"1","M","Male",8,66,1,0,1
62,"0","M","Male",1,5,0,1,1
50,"0","F","Male",2,25,0,0,0
37,"1","F","Male",10,229,1,1,0
33,"0","F","Female",2,163,1,1,1
23,"1","M","Male",1,255,1,1,1
38,"0","M","Male",2,20,0,0,0
34,"1","F","Female",12,45,1,0,0
64,"0","F","Male",2,12,0,0,0
57,"1","F","Male",15,125,1,0,1
36,"0","F","Male",15,111,1,1,1
33,"1","M","Male",3,13,0,1,0
59,"1","F","Female",15,10,1,0,0
42,"0","F","Female",0,2,1,1,0
29,"1","F","Male",1,107,1,0,0
37,"1","F","Female",3,44,0,1,0
46,"0","F","Female",1,11,0,0,1
29,"0","F","Female",11,81,1,0,1
23,"1","F","Female",10,38,1,1,1
65,"0","F","Male",2,-1,0,0,0
45,"0","F","Male",2,95,1,0,1
26,"1","F","Male",13,64,0,0,1
25,"0","F","Male",2,288,0,0,1
40,"0","M","Male",9,11,1,0,1
68,"1","F","Male",19,78,1,0,1
34,"0","M","Male",4,238,0,1,0
29,"0","F","Male",5,170,0,0,1
49,"1","F","Male",15,106,0,0,0
28,"0","F","Male",2,75,0,0,0
46,"0","F","Male",19,274,0,1,0
24,"0","M","Male",5,16,1,1,0
19,"0","F","Female",1,48,0,0,1
33,"0","F","Male",5,331,1,0,0
35,"0","F","Male",11,106,0,1,1
24,"1","M","Male",1,7,0,1,1
51,"0","F","Male",1,10,1,0,1
22,"0","F","Male",3,307,1,0,1
71,"0","M","Male",0,7,0,1,0
43,"1","F","Male",7,276,1,1,1
44,"1","F","Female",13,30,0,1,0
36,"0","F","Male",3,144,0,1,1
28,"1","M","Male",10,3,1,1,0
42,"1","F","Female",18,67,0,1,1
25,"0","F","Male",3,126,1,0,1
58,"1","F","Male",5,97,0,1,0
52,"0","F","Female",0,5,1,0,1
26,"0","M","Male",16,253,1,1,0
41,"0","F","Male",1,6,1,0,0
31,"1","F","Male",18,106,0,0,1
41,"1","F","Male",5,117,0,0,0
33,"0","F","Male",0,8,0,1,1
28,"0","M","Female",1,100,0,0,0
22,"1","M","Male",12,104,1,0,1
31,"0","M","Male",5,105,0,0,1
24,"0","F","Male",6,273,1,0,1
31,"0","F","Male",3,65,0,0,0
19,"1","F","Male",2,180,0,1,0
50,"0","F","Male",1,26,0,0,0
25,"0","M","Female",0,175,1,1,0
27,"1","F","Female",7,23,1,1,1
24,"0","F","Female",0,167,1,0,1
35,"0","F","Male",0,9,1,1,1
54,"1","F","Female",6,106,1,0,0
19,"1","F","Male",10,215,1,1,0
67,"0","M","Male",1,22,0,1,1
40,"0","F","Male",7,173,1,1,1
26,"1","F","Female",3,245,1,0,1
26,"1","M","Female",0,79,0,1,0
58,"0","M","Male",0,10,0,1,0
44,"1","M","Male",3,-1,0,0,0
24,"1","F","Male",17,33,1,1,1
32,"1","M","Male",3,298,0,0,0
40,"0","F","Male",9,22,1,1,0
79,"0","F","Male",13,188,1,1,1
24,"0","M","Female",1,67,1,1,0
46,"1","M","Male",0,278,0,1,1
29,"0","F","Male",4,288,0,0,1
41,"1","F","Male",0,6,0,1,0
46,"1","F","Male",4,63,0,1,0
41,"1","M","Male",10,196,0,1,1
36,"1","F","Male",21,72,0,1,0
43,"1","F","Male",20,81,0,1,1
34,"1","F","Male",2,295,1,0,1
41,"1","M","Male",7,92,1,1,1
21,"0","M","Female",0,161,1,1,1
37,"0","M","Male",0,17,0,1,0
28,"1","M","Male",1,99,1,0,1
37,"0","F","Male",1,4,0,1,1
23,"0","M","Male",2,54,0,1,1
44,"1","F","Male",3,156,1,1,0
37,"1","F","Male",13,84,1,0,0
76,"0","F","Male",1,20,0,0,0
52,"0","M","Male",2,11,1,1,1
65,"0","F","Male",1,153,0,1,0
26,"1","F","Male",2,167,1,1,0
41,"0","F","Female",1,24,0,0,0
41,"0","F","Male",0,12,1,0,0
31,"1","F","Male",10,24,1,0,0
58,"1","F","Female",6,420,0,1,0
31,"0","M","Male",6,127,0,1,0
47,"1","F","Female",0,181,1,1,1
77,"0","F","Male",9,311,1,1,1
49,"0","F","Male",2,151,1,1,0
30,"1","M","Female",1,80,0,0,1
76,"0","M","Male",1,4,0,1,0
45,"0","F","Male",3,45,0,1,1
27,"1","M","Male",4,17,1,0,1
58,"1","F","Female",7,47,1,0,1
54,"0","F","Female",0,3,0,0,1
53,"1","F","Male",16,63,1,1,0
25,"0","F","Male",6,79,1,0,0
39,"1","M","Male",8,4,1,0,0
63,"0","F","Male",8,227,1,1,1
30,"1","M","Male",5,47,0,0,0
27,"1","F","Male",4,32,0,0,0
28,"0","F","Male",1,12,1,1,1
25,"1","F","Male",0,30,1,0,0
37,"1","F","Male",0,56,0,0,0
52,"0","M","Male",0,11,0,0,0
36,"0","F","Male",16,142,0,1,1
22,"0","M","Female",0,252,1,1,0
33,"0","F","Male",4,93,1,0,1
34,"0","F","Male",4,35,1,0,1
27,"0","M","Male",0,236,0,0,1
43,"1","F","Male",5,189,1,1,1
51,"0","F","Female",8,388,1,1,0
45,"0","M","Male",0,14,0,1,1
30,"1","F","Male",10,162,1,0,1
39,"0","F","Male",0,5,0,0,0
51,"1","F","Male",6,52,0,0,1
27,"1","M","Male",25,212,1,0,1
36,"1","M","Male",7,263,1,1,1
21,"1","F","Male",12,78,0,1,1
59,"1","F","Male",7,37,1,1,1
52,"0","F","Male",2,30,0,0,0
32,"0","M","Male",6,207,1,0,0
31,"1","M","Male",1,152,1,1,1
58,"1","M","Male",2,2,0,0,1
34,"0","M","Male",5,131,1,0,1
35,"0","F","Male",5,50,1,0,1
49,"0","F","Male",8,290,0,1,1
35,"0","M","Male",0,1,0,1,1
36,"0","F","Female",2,4,0,1,0
53,"1","F","Male",15,359,1,1,0
20,"1","F","Male",3,45,1,0,1
35,"1","F","Male",7,462,1,0,0
21,"0","M","Male",0,298,0,1,1
61,"1","F","Male",15,15,0,0,1
30,"0","F","Male",3,66,1,0,0
37,"1","F","Male",8,92,1,0,0
26,"1","M","Male",4,120,1,1,1
47,"0","F","Male",3,250,1,0,1
26,"1","F","Male",9,250,1,0,0
44,"1","F","Male",13,126,1,1,0
52,"0","F","Male",3,36,0,0,0
32,"1","F","Female",1,291,1,0,1
40,"1","F","Male",12,155,1,1,1
28,"1","F","Male",0,108,0,0,0
28,"1","F","Male",14,245,0,1,0
19,"0","M","Male",0,333,0,1,1
54,"0","F","Male",1,1,0,1,0
29,"1","M","Male",5,30,1,0,1
24,"0","M","Male",5,252,1,0,0
25,"0","M","Female",2,21,0,1,0
34,"1","F","Male",6,111,0,1,0
22,"1","M","Male",11,1,1,1,0
41,"1","M","Male",0,18,1,1,0
35,"0","M","Male",7,54,1,1,0
84,"1","F","Male",16,235,0,0,1
42,"0","F","Male",2,272,1,0,1
32,"0","F","Male",3,19,1,0,1
38,"0","F","Male",2,4,0,1,1
37,"1","F","Male",1,156,1,1,0
42,"1","F","Male",1,0,1,0,0
45,"0","M","Male",6,11,1,1,0
22,"0","F","Female",1,188,0,0,1
25,"1","M","Female",0,74,1,1,1
20,"0","M","Female",2,112,0,1,0
32,"0","M","Male",0,101,0,1,1
45,"0","F","Female",0,19,0,0,1
22,"1","F","Male",14,136,1,1,1
61,"0","F","Male",7,41,1,0,1
21,"1","F","Male",3,186,1,0,1
50,"1","F","Male",2,29,0,0,1
31,"0","M","Male",2,64,0,1,0
27,"1","F","Male",18,173,1,1,1
50,"1","F","Male",27,89,1,1,0
21,"0","M","Male",2,147,0,1,0
31,"0","M","Male",10,257,1,0,0
57,"1","F","Male",2,19,0,1,1
34,"1","M","Male",7,120,0,0,0
37,"0","F","Male",0,11,1,0,0
44,"0","M","Male",4,139,1,0,1
28,"1","F","Male",1,34,0,1,1
37,"0","M","Male",0,16,1,1,1
20,"1","F","Male",15,35,1,1,1
24,"0","M","Female",1,197,0,1,0
68,"1","F","Female",0,14,0,1,0
49,"1","F","Male",8,6,0,1,1
68,"0","F","Male",3,168,0,1,0
19,"0","F","Male",12,176,0,1,1
23,"1","F","Male",7,71,0,1,1
61,"1","F","Male",4,125,0,0,0
34,"1","F","Female",1,0,0,1,1
40,"1","M","Male",0,137,0,0,0
39,"0","F","Female",10,11,0,1,0
32,"0","M","Male",12,294,0,1,1
34,"1","F","Female",2,169,0,0,1
65,"1","M","Male",26,72,1,1,1
54,"0","F","Male",11,372,0,1,0
30,"0","F","Male",3,137,0,0,1
27,"0","F","Male",1,356,0,0,1
43,"0","M","Male",1,4,0,0,0
29,"0","M","Male",4,170,0,1,0
30,"0","F","Female",13,6,0,1,0
32,"1","F","Male",1,180,0,0,1
49,"1","F","Male",8,61,0,0,1
35,"1","M","Male",6,193,0,1,1
42,"1","F","Female",2,159,1,1,0
46,"0","M","Male",5,169,1,0,0
63,"1","F","Female",1,5,0,1,1
29,"0","M","Male",4,244,1,0,1
25,"1","F","Male",3,86,0,0,1
58,"0","F","Male",1,24,0,1,0
29,"1","F","Female",5,111,1,1,0
32,"1","F","Male",5,153,1,0,0
58,"1","M","Male",5,13,0,0,1
34,"0","F","Female",3,3,1,0,1
45,"1","M","Male",0,13,0,0,0
25,"0","F","Male",9,285,1,1,0
69,"1","M","Male",9,88,1,0,1
41,"0","M","Male",0,6,0,0,1
18,"1","M","Male",4,204,0,0,0
32,"1","F","Male",4,204,1,0,1
34,"1","F","Male",1,88,1,1,1
19,"1","F","Male",16,102,0,0,0
36,"0","M","Male",19,0,0,1,1
33,"0","F","Female",3,168,1,0,1
43,"0","F","Male",1,146,1,0,1
29,"1","F","Male",8,88,0,1,1
34,"1","F","Male",1,16,1,1,1
57,"1","M","Male",4,533,0,0,0
73,"1","F","Male",21,48,0,1,1
57,"0","F","Male",2,6,0,0,0
29,"1","F","Male",0,167,1,1,1
32,"0","M","Male",1,88,0,1,0
29,"1","F","Male",14,15,1,1,0
26,"0","M","Female",2,359,0,0,0
54,"1","F","Female",8,170,1,0,1
39,"1","M","Female",3,113,0,1,1
24,"1","F","Male",7,410,0,0,0
45,"0","M","Male",9,285,1,1,0
49,"0","F","Female",4,14,0,0,1
30,"1","F","Male",2,9,0,1,0
47,"0","M","Male",1,252,1,1,0
50,"0","M","Male",8,349,1,0,0
54,"0","M","Male",3,9,1,0,0
25,"0","F","Female",2,34,1,0,0
30,"1","F","Female",1,8,0,1,1
36,"0","M","Female",1,14,0,1,1
35,"0","M","Male",0,205,0,1,1
23,"0","M","Female",1,294,0,0,1
30,"0","M","Male",2,196,1,1,1
69,"1","M","Male",2,1,0,1,0
33,"1","F","Male",2,97,1,0,1
75,"0","M","Male",1,4,0,1,1
57,"1","F","Male",3,335,0,0,1
25,"1","F","Male",8,89,0,0,0
32,"0","F","Female",16,60,1,1,1
54,"0","F","Male",2,6,1,0,0
18,"1","F","Male",3,109,1,1,0
47,"0","F","Male",1,16,0,1,1
31,"0","M","Male",1,2,0,0,0
21,"0","F","Male",0,6,1,1,0
38,"0","F","Female",9,2,1,1,1
37,"0","F","Male",1,4,0,0,0
38,"1","M","Male",1,20,0,0,1
61,"1","M","Male",5,49,1,1,0
31,"1","M","Male",23,113,1,0,0
28,"1","F","Female",3,757,0,0,0
58,"1","F","Male",1,80,0,0,0
26,"1","F","Male",7,7,1,1,1
30,"0","F","Male",12,163,0,0,1
30,"1","F","Male",12,100,0,0,1
54,"0","F","Male",14,31,1,1,1
34,"1","M","Male",4,88,0,0,0
39,"1","F","Male",1,297,0,1,1
57,"0","F","Male",5,24,0,0,0
31,"0","F","Male",0,34,0,1,0
